bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1365196,2184012,text,181599,application/pdf,Introduced,https://legiscan.com/RI/text/S2788/id/2184012,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2788.pdf
1365158,2183974,text,15415,application/pdf,Introduced,https://legiscan.com/RI/text/S2789/id/2183974,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2789.pdf
1365185,2184001,text,26254,application/pdf,Introduced,https://legiscan.com/RI/text/S2790/id/2184001,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2790.pdf
1365188,2184004,text,13830,application/pdf,Introduced,https://legiscan.com/RI/text/S2791/id/2184004,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2791.pdf
1365212,2184028,text,18455,application/pdf,Introduced,https://legiscan.com/RI/text/S2792/id/2184028,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2792.pdf
1365192,2184008,text,126253,application/pdf,Introduced,https://legiscan.com/RI/text/S2794/id/2184008,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2794.pdf
1365151,2183967,text,124684,application/pdf,Introduced,https://legiscan.com/RI/text/S2795/id/2183967,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2795.pdf
1365199,2184015,text,118024,application/pdf,Introduced,https://legiscan.com/RI/text/S2796/id/2184015,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2796.pdf
1365169,2183985,text,90000,application/pdf,Introduced,https://legiscan.com/RI/text/S2797/id/2183985,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2797.pdf
1365159,2183975,text,135889,application/pdf,Introduced,https://legiscan.com/RI/text/S2798/id/2183975,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2798.pdf
1365177,2183993,text,11943,application/pdf,Introduced,https://legiscan.com/RI/text/S2800/id/2183993,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2800.pdf
1365143,2183959,text,76222,application/pdf,Introduced,https://legiscan.com/RI/text/S2801/id/2183959,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2801.pdf
1365172,2183988,text,19488,application/pdf,Introduced,https://legiscan.com/RI/text/S2802/id/2183988,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2802.pdf
1365182,2183998,text,9968,application/pdf,Introduced,https://legiscan.com/RI/text/S2803/id/2183998,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2803.pdf
1365157,2183973,text,58306,application/pdf,Introduced,https://legiscan.com/RI/text/S2804/id/2183973,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2804.pdf
1365175,2183991,text,13704,application/pdf,Introduced,https://legiscan.com/RI/text/S2805/id/2183991,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2805.pdf
1365179,2183995,text,35363,application/pdf,Introduced,https://legiscan.com/RI/text/S2806/id/2183995,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2806.pdf
1365206,2184022,text,23698,application/pdf,Introduced,https://legiscan.com/RI/text/S2807/id/2184022,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2807.pdf
1365150,2183966,text,11571,application/pdf,Introduced,https://legiscan.com/RI/text/S2808/id/2183966,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2808.pdf
1365166,2183982,text,44511,application/pdf,Introduced,https://legiscan.com/RI/text/S2810/id/2183982,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2810.pdf
1365174,2183990,text,28956,application/pdf,Introduced,https://legiscan.com/RI/text/S2811/id/2183990,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2811.pdf
1365155,2183971,text,172913,application/pdf,Introduced,https://legiscan.com/RI/text/S2812/id/2183971,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2812.pdf
1365170,2183986,text,19032,application/pdf,Introduced,https://legiscan.com/RI/text/S2813/id/2183986,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2813.pdf
1365186,2184002,text,10062,application/pdf,Introduced,https://legiscan.com/RI/text/S2814/id/2184002,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2814.pdf
1365162,2183978,text,52382,application/pdf,Introduced,https://legiscan.com/RI/text/S2815/id/2183978,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2815.pdf
1365145,2183961,text,15628,application/pdf,Introduced,https://legiscan.com/RI/text/S2816/id/2183961,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2816.pdf
1365161,2183977,text,12382,application/pdf,Introduced,https://legiscan.com/RI/text/S2817/id/2183977,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2817.pdf
1365191,2184007,text,18536,application/pdf,Introduced,https://legiscan.com/RI/text/S2818/id/2184007,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2818.pdf
1365209,2184025,text,29623,application/pdf,Introduced,https://legiscan.com/RI/text/S2819/id/2184025,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2819.pdf
1365187,2184003,text,50365,application/pdf,Introduced,https://legiscan.com/RI/text/S2820/id/2184003,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2820.pdf
1365180,2183996,text,25556,application/pdf,Introduced,https://legiscan.com/RI/text/S2821/id/2183996,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2821.pdf
1365176,2183992,text,9481,application/pdf,Introduced,https://legiscan.com/RI/text/S2822/id/2183992,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2822.pdf
1365160,2183976,text,26857,application/pdf,Introduced,https://legiscan.com/RI/text/S2823/id/2183976,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2823.pdf
1365164,2183980,text,139589,application/pdf,Introduced,https://legiscan.com/RI/text/S2824/id/2183980,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2824.pdf
1365164,2200174,text,138832,application/pdf,"Comm Sub",https://legiscan.com/RI/text/S2824/id/2200174,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2824A.pdf
1365210,2184026,text,17308,application/pdf,Introduced,https://legiscan.com/RI/text/S2825/id/2184026,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2825.pdf
1365152,2183968,text,20226,application/pdf,Introduced,https://legiscan.com/RI/text/S2826/id/2183968,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2826.pdf
1365148,2183964,text,35980,application/pdf,Introduced,https://legiscan.com/RI/text/S2827/id/2183964,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2827.pdf
1365211,2184027,text,134833,application/pdf,Introduced,https://legiscan.com/RI/text/S2828/id/2184027,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2828.pdf
1365194,2184010,text,11793,application/pdf,Introduced,https://legiscan.com/RI/text/S2829/id/2184010,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2829.pdf
1365168,2183984,text,93663,application/pdf,Introduced,https://legiscan.com/RI/text/S2830/id/2183984,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2830.pdf
1365171,2183987,text,18326,application/pdf,Introduced,https://legiscan.com/RI/text/S2831/id/2183987,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2831.pdf
1365200,2184016,text,30614,application/pdf,Introduced,https://legiscan.com/RI/text/S2832/id/2184016,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2832.pdf
1365181,2183997,text,9408,application/pdf,Introduced,https://legiscan.com/RI/text/S2833/id/2183997,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2833.pdf
1365195,2184011,text,23110,application/pdf,Introduced,https://legiscan.com/RI/text/S2834/id/2184011,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2834.pdf
1365184,2184000,text,103535,application/pdf,Introduced,https://legiscan.com/RI/text/S2835/id/2184000,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2835.pdf
1365546,2184620,text,17284,application/pdf,Introduced,https://legiscan.com/RI/text/S2836/id/2184620,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2836.pdf
1365642,2184892,text,16003,application/pdf,Introduced,https://legiscan.com/RI/text/S2837/id/2184892,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2837.pdf
1366919,2187431,text,31035,application/pdf,Introduced,https://legiscan.com/RI/text/S2838/id/2187431,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2838.pdf
1366888,2187398,text,183301,application/pdf,Introduced,https://legiscan.com/RI/text/S2839/id/2187398,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2839.pdf
1366894,2187405,text,69635,application/pdf,Introduced,https://legiscan.com/RI/text/S2840/id/2187405,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2840.pdf
1366879,2187389,text,175744,application/pdf,Introduced,https://legiscan.com/RI/text/S2841/id/2187389,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2841.pdf
1366870,2187380,text,140598,application/pdf,Introduced,https://legiscan.com/RI/text/S2842/id/2187380,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2842.pdf
1366901,2187412,text,21417,application/pdf,Introduced,https://legiscan.com/RI/text/S2843/id/2187412,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2843.pdf
1366911,2187422,text,18958,application/pdf,Introduced,https://legiscan.com/RI/text/S2844/id/2187422,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2844.pdf
1367247,2187934,text,160372,application/pdf,Introduced,https://legiscan.com/RI/text/S2845/id/2187934,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2845.pdf
1367838,2189030,text,147236,application/pdf,Introduced,https://legiscan.com/RI/text/S2847/id/2189030,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2847.pdf
1367840,2189032,text,147746,application/pdf,Introduced,https://legiscan.com/RI/text/S2848/id/2189032,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2848.pdf
1367818,2189012,text,146847,application/pdf,Introduced,https://legiscan.com/RI/text/S2849/id/2189012,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2849.pdf
1367827,2189020,text,147680,application/pdf,Introduced,https://legiscan.com/RI/text/S2850/id/2189020,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2850.pdf
1367832,2189025,text,147589,application/pdf,Introduced,https://legiscan.com/RI/text/S2851/id/2189025,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2851.pdf
1367835,2189027,text,147766,application/pdf,Introduced,https://legiscan.com/RI/text/S2852/id/2189027,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2852.pdf
1367820,2189014,text,155838,application/pdf,Introduced,https://legiscan.com/RI/text/S2853/id/2189014,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2853.pdf
1369249,2192041,text,154919,application/pdf,Introduced,https://legiscan.com/RI/text/S2854/id/2192041,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2854.pdf
1369237,2192029,text,21544,application/pdf,Introduced,https://legiscan.com/RI/text/S2855/id/2192029,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2855.pdf
1369261,2192053,text,141179,application/pdf,Introduced,https://legiscan.com/RI/text/S2856/id/2192053,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2856.pdf
1369257,2192049,text,27975,application/pdf,Introduced,https://legiscan.com/RI/text/S2857/id/2192049,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2857.pdf
1369219,2192011,text,118176,application/pdf,Introduced,https://legiscan.com/RI/text/S2858/id/2192011,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2858.pdf
1369267,2192059,text,9001,application/pdf,Introduced,https://legiscan.com/RI/text/S2859/id/2192059,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2859.pdf
1369225,2192017,text,9016,application/pdf,Introduced,https://legiscan.com/RI/text/S2860/id/2192017,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2860.pdf
1369213,2192005,text,13603,application/pdf,Introduced,https://legiscan.com/RI/text/S2861/id/2192005,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2861.pdf
1369232,2192024,text,8997,application/pdf,Introduced,https://legiscan.com/RI/text/S2862/id/2192024,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2862.pdf
1369243,2192035,text,32719,application/pdf,Introduced,https://legiscan.com/RI/text/S2863/id/2192035,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2863.pdf
1369539,2192684,text,18492,application/pdf,Introduced,https://legiscan.com/RI/text/S2864/id/2192684,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2864.pdf
1369526,2192672,text,154343,application/pdf,Introduced,https://legiscan.com/RI/text/S2865/id/2192672,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2865.pdf
1369515,2192660,text,20967,application/pdf,Introduced,https://legiscan.com/RI/text/S2866/id/2192660,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2866.pdf
1369626,2192792,text,53592,application/pdf,Introduced,https://legiscan.com/RI/text/S2868/id/2192792,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2868.pdf
1369957,2193416,text,7552,application/pdf,Introduced,https://legiscan.com/RI/text/S2869/id/2193416,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2869.pdf
1369900,2193360,text,7576,application/pdf,Introduced,https://legiscan.com/RI/text/S2870/id/2193360,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2870.pdf
1369839,2193299,text,7701,application/pdf,Introduced,https://legiscan.com/RI/text/S2871/id/2193299,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2871.pdf
1370430,2194379,text,9004,application/pdf,Introduced,https://legiscan.com/RI/text/S2894/id/2194379,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2894.pdf
1370447,2194396,text,9083,application/pdf,Introduced,https://legiscan.com/RI/text/S2895/id/2194396,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2895.pdf
1370435,2194384,text,116959,application/pdf,Introduced,https://legiscan.com/RI/text/S2896/id/2194384,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2896.pdf
1370503,2194528,text,12804,application/pdf,Introduced,https://legiscan.com/RI/text/S2903/id/2194528,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2903.pdf
1370513,2194538,text,149718,application/pdf,Introduced,https://legiscan.com/RI/text/S2904/id/2194538,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2904.pdf
1370509,2194534,text,203445,application/pdf,Introduced,https://legiscan.com/RI/text/S2906/id/2194534,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2906.pdf
1370639,2194802,text,9074,application/pdf,Introduced,https://legiscan.com/RI/text/S2907/id/2194802,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2907.pdf
1372305,2198656,text,149483,application/pdf,Introduced,https://legiscan.com/RI/text/S2910/id/2198656,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2910.pdf
1372315,2198666,text,146567,application/pdf,Introduced,https://legiscan.com/RI/text/S2911/id/2198666,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2911.pdf
1372319,2198670,text,146065,application/pdf,Introduced,https://legiscan.com/RI/text/S2912/id/2198670,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2912.pdf
1372324,2198675,text,145892,application/pdf,Introduced,https://legiscan.com/RI/text/S2913/id/2198675,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2913.pdf
1372310,2198661,text,155771,application/pdf,Introduced,https://legiscan.com/RI/text/S2914/id/2198661,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2914.pdf
1372445,2198924,text,31152,application/pdf,Introduced,https://legiscan.com/RI/text/S2915/id/2198924,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2915.pdf
1372649,2199337,text,8965,application/pdf,Introduced,https://legiscan.com/RI/text/S2916/id/2199337,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2916.pdf
1372768,2199574,text,149019,application/pdf,Introduced,https://legiscan.com/RI/text/S2917/id/2199574,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2917.pdf
1372761,2199571,text,9020,application/pdf,Introduced,https://legiscan.com/RI/text/S2918/id/2199571,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2918.pdf
1372812,2200089,text,149958,application/pdf,Introduced,https://legiscan.com/RI/text/S2919/id/2200089,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2919.pdf
1373417,2200947,text,10817,application/pdf,Introduced,https://legiscan.com/RI/text/S2920/id/2200947,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2920.pdf
1374869,2203030,text,154560,application/pdf,Introduced,https://legiscan.com/RI/text/S2923/id/2203030,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2923.pdf
1375515,2203869,text,14254,application/pdf,Introduced,https://legiscan.com/RI/text/S2924/id/2203869,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2924.pdf
1376328,2204968,text,147047,application/pdf,Introduced,https://legiscan.com/RI/text/S2925/id/2204968,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2925.pdf
1376809,2205790,text,149280,application/pdf,Introduced,https://legiscan.com/RI/text/S2926/id/2205790,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2926.pdf
1296955,2085488,text,132754,application/pdf,Introduced,https://legiscan.com/RI/text/S2001/id/2085488,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2001.pdf
1296683,2085220,text,14897,application/pdf,Introduced,https://legiscan.com/RI/text/S2002/id/2085220,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2002.pdf
1307695,2096783,text,120977,application/pdf,Introduced,https://legiscan.com/RI/text/S2008/id/2096783,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2008.pdf
1308387,2097514,text,11167,application/pdf,Introduced,https://legiscan.com/RI/text/S2009/id/2097514,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2009.pdf
1308790,2097893,text,126023,application/pdf,Introduced,https://legiscan.com/RI/text/S2010/id/2097893,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2010.pdf
1309535,2098626,text,11169,application/pdf,Introduced,https://legiscan.com/RI/text/S2013/id/2098626,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2013.pdf
1309407,2098517,text,11643,application/pdf,Introduced,https://legiscan.com/RI/text/S2014/id/2098517,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2014.pdf
1309563,2098650,text,121347,application/pdf,Introduced,https://legiscan.com/RI/text/S2015/id/2098650,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2015.pdf
1309329,2098449,text,121484,application/pdf,Introduced,https://legiscan.com/RI/text/S2016/id/2098449,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2016.pdf
1309509,2098603,text,9839,application/pdf,Introduced,https://legiscan.com/RI/text/S2017/id/2098603,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2017.pdf
1309279,2098406,text,122113,application/pdf,Introduced,https://legiscan.com/RI/text/S2018/id/2098406,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2018.pdf
1309460,2098561,text,123640,application/pdf,Introduced,https://legiscan.com/RI/text/S2019/id/2098561,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2019.pdf
1309485,2098582,text,120765,application/pdf,Introduced,https://legiscan.com/RI/text/S2020/id/2098582,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2020.pdf
1309234,2098369,text,121587,application/pdf,Introduced,https://legiscan.com/RI/text/S2021/id/2098369,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2021.pdf
1309432,2098538,text,12549,application/pdf,Introduced,https://legiscan.com/RI/text/S2022/id/2098538,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2022.pdf
1315582,2105677,text,10345,application/pdf,Introduced,https://legiscan.com/RI/text/S2023/id/2105677,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2023.pdf
1315437,2105709,text,12595,application/pdf,Introduced,https://legiscan.com/RI/text/S2024/id/2105709,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2024.pdf
1315868,2105571,text,10898,application/pdf,Introduced,https://legiscan.com/RI/text/S2026/id/2105571,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2026.pdf
1315727,2105439,text,10579,application/pdf,Introduced,https://legiscan.com/RI/text/S2027/id/2105439,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2027.pdf
1317076,2106842,text,8896,application/pdf,Introduced,https://legiscan.com/RI/text/S2076/id/2106842,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2076.pdf
1316998,2106768,text,9742,application/pdf,Introduced,https://legiscan.com/RI/text/S2101/id/2106768,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2101.pdf
1317414,2107313,text,120182,application/pdf,Introduced,https://legiscan.com/RI/text/S2102/id/2107313,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2102.pdf
1318504,2108479,text,121120,application/pdf,Introduced,https://legiscan.com/RI/text/S2146/id/2108479,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2146.pdf
1321524,2112208,text,16304,application/pdf,Introduced,https://legiscan.com/RI/text/S2148/id/2112208,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2148.pdf
1321771,2112450,text,11301,application/pdf,Introduced,https://legiscan.com/RI/text/S2149/id/2112450,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2149.pdf
1323035,2113981,text,125581,application/pdf,Introduced,https://legiscan.com/RI/text/S2152/id/2113981,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2152.pdf
1324608,2115796,text,12301,application/pdf,Introduced,https://legiscan.com/RI/text/S2155/id/2115796,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2155.pdf
1324465,2115669,text,13826,application/pdf,Introduced,https://legiscan.com/RI/text/S2156/id/2115669,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2156.pdf
1324393,2115605,text,10102,application/pdf,Introduced,https://legiscan.com/RI/text/S2157/id/2115605,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2157.pdf
1324537,2115732,text,121306,application/pdf,Introduced,https://legiscan.com/RI/text/S2158/id/2115732,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2158.pdf
1328137,2120163,text,120198,application/pdf,Introduced,https://legiscan.com/RI/text/S2163/id/2120163,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2163.pdf
1327787,2119832,text,120016,application/pdf,Introduced,https://legiscan.com/RI/text/S2164/id/2119832,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2164.pdf
1330337,2122705,text,122409,application/pdf,Introduced,https://legiscan.com/RI/text/S2189/id/2122705,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2189.pdf
1330239,2122599,text,8317,application/pdf,Introduced,https://legiscan.com/RI/text/S2237/id/2122599,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2237.pdf
1330333,2122701,text,9525,application/pdf,Introduced,https://legiscan.com/RI/text/S2313/id/2122701,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2313.pdf
1329855,2122096,text,9444,application/pdf,Introduced,https://legiscan.com/RI/text/S2314/id/2122096,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2314.pdf
1330260,2122621,text,124089,application/pdf,Introduced,https://legiscan.com/RI/text/S2315/id/2122621,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2315.pdf
1330406,2122785,text,125089,application/pdf,Introduced,https://legiscan.com/RI/text/S2316/id/2122785,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2316.pdf
1332158,2125170,text,123804,application/pdf,Introduced,https://legiscan.com/RI/text/S2328/id/2125170,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2328.pdf
1332366,2125364,text,124958,application/pdf,Introduced,https://legiscan.com/RI/text/S2329/id/2125364,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2329.pdf
1335488,2130345,text,11755,application/pdf,Introduced,https://legiscan.com/RI/text/S2333/id/2130345,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2333.pdf
1335877,2130713,text,123896,application/pdf,Introduced,https://legiscan.com/RI/text/S2334/id/2130713,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2334.pdf
1335615,2130466,text,11092,application/pdf,Introduced,https://legiscan.com/RI/text/S2335/id/2130466,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2335.pdf
1335746,2130589,text,121993,application/pdf,Introduced,https://legiscan.com/RI/text/S2336/id/2130589,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2336.pdf
1336932,2132319,text,117634,application/pdf,Introduced,https://legiscan.com/RI/text/S2338/id/2132319,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2338.pdf
1336988,2132376,text,121766,application/pdf,Introduced,https://legiscan.com/RI/text/S2339/id/2132376,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2339.pdf
1336936,2132323,text,124429,application/pdf,Introduced,https://legiscan.com/RI/text/S2340/id/2132323,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2340.pdf
1347000,2146555,text,10699,application/pdf,Introduced,https://legiscan.com/RI/text/S2348/id/2146555,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2348.pdf
1346982,2146537,text,13295,application/pdf,Introduced,https://legiscan.com/RI/text/S2359/id/2146537,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2359.pdf
1346849,2146405,text,123938,application/pdf,Introduced,https://legiscan.com/RI/text/S2370/id/2146405,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2370.pdf
1346980,2146535,text,15696,application/pdf,Introduced,https://legiscan.com/RI/text/S2383/id/2146535,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2383.pdf
1346902,2146457,text,135473,application/pdf,Introduced,https://legiscan.com/RI/text/S2385/id/2146457,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2385.pdf
1347094,2146652,text,123747,application/pdf,Introduced,https://legiscan.com/RI/text/S2406/id/2146652,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2406.pdf
1346977,2146532,text,17097,application/pdf,Introduced,https://legiscan.com/RI/text/S2419/id/2146532,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2419.pdf
1347071,2146629,text,128189,application/pdf,Introduced,https://legiscan.com/RI/text/S2432/id/2146629,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2432.pdf
1347080,2146638,text,13781,application/pdf,Introduced,https://legiscan.com/RI/text/S2478/id/2146638,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2478.pdf
1347077,2146635,text,15684,application/pdf,Introduced,https://legiscan.com/RI/text/S2481/id/2146635,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2481.pdf
1347008,2146563,text,10396,application/pdf,Introduced,https://legiscan.com/RI/text/S2487/id/2146563,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2487.pdf
1348993,2149353,text,12189,application/pdf,Introduced,https://legiscan.com/RI/text/S2491/id/2149353,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2491.pdf
1348912,2149278,text,13086,application/pdf,Introduced,https://legiscan.com/RI/text/S2492/id/2149278,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2492.pdf
1348825,2149198,text,10828,application/pdf,Introduced,https://legiscan.com/RI/text/S2493/id/2149198,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2493.pdf
1349083,2149618,text,9492,application/pdf,Introduced,https://legiscan.com/RI/text/S2495/id/2149618,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2495.pdf
1349152,2149691,text,122257,application/pdf,Introduced,https://legiscan.com/RI/text/S2496/id/2149691,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2496.pdf
1350226,2151452,text,123624,application/pdf,Introduced,https://legiscan.com/RI/text/S2613/id/2151452,http://webserver.rilin.state.ri.us/BillText20/SenateText20/S2613.pdf
